;id;id_original;data_set_original;data_set;ano;data;region;soil.classes;textura;local;SRC;EPGS;X;id_original.1;coord_x;coord_y;geology;landuse_field;clay;silt;sand;top;bottom;DC;WCc;WCt;twi;lulc_mapbiomas;bio12c2;bio15c2;bio1c2;bio3c2;bio7c2;rKao;rGoe;rHem;Organics_1;Organics_2;Organics_3;Organics_4;Organics_5;Organics_6;Organics_7;Organics_8;Organics_9;Organics_10;Organics_11;Organics_12;Organics_13;Organics_14;Organics_15;Organics_16;Organics_17;Organics_18;Organics_19;Organics_20;Organics_21;Organics_22;Organics_23;Organics_24;Water_25;Water_26;Water_27;Water_28;Water_29;Hydroxyl_30;Hydroxyl_31;Hydroxyl_32
348;118;60;BD7;BD3;2016;14/12/2016;R3;RL;argilosa;gateados;wgs84;EPSG:4326;NA;60;-50.81535314;-27.94065352;BV;FP;53;30;17;0;20;5.54;5.34;4.87;10.54761124;Forestry;1549;14.35357094;15.84583282;54.296875;19.20000076;0.027080862;0.008590819;0.005603864;0;0.041962417;0.047290803;0.029998443;0.037988417;0.063003541;0.046023682;0;0.015738216;0;0.036336421;0.03678336;0.050947607;0.080776273;0;0.039009278;0.045587151;0.036590329;0;0.615545472;0.469719691;0.041687833;0.042010656;0.059462433;0.222868223;0.052587962;0.042194073;0.005220421;0.037092787;0.035252944;0.046001884;0.052886655
349;120;61;BD7;BD3;2016;14/12/2016;R3;NV;argilosa;gateados;wgs84;EPSG:4326;NA;61;-50.82698088;-27.94066862;BV;FP;45;50;5;0;20;6.12;2.78;5.36;9.982071877;Forestry;1551;14.16851425;15.83749962;54.49389267;19.09999847;0.036622314;0.009770398;0.003052554;0.013569209;0.028032437;0.045103126;0.017841543;0.02275049;0.067613055;0.044478657;0;0.00149925;0.023377978;0.020973239;0.0426936;0.0433706;0.121542708;0.022021976;0.016784955;0.022277601;0.027106826;0;0.435160518;0.487770497;0.036144452;0.010778914;0.041086164;0.263998361;0.037089865;0.01935628;0.030625262;0.025431681;0.021755175;0.028163494;0.056868577
350;122;62;BD7;BD3;2016;14/12/2016;R3;RR;argilosa;gateados;wgs84;EPSG:4326;NA;62;-50.82252872;-27.94059074;BV;FP;56;37;7;0;20;6.69;5.16;6.59;10.39304924;Forestry;1548;14.42459202;15.84583282;54.296875;19.20000076;0.038827388;0.01838482;0.012843557;0.02776643;0.032194676;0.063311571;0.019495914;0.026026549;0.061874419;0.086202386;0;0.024491278;0.024385922;0.027308967;0.061885575;0.054638572;0.18340736;0.03321871;0.028212816;0.018501762;0.024771782;0;0.558133942;0.64652784;0.045719407;0.008171333;0.04065385;0.348369868;0.029454224;0.018704854;0.024485443;0.046892365;0.01061042;0.042046116;0.074982378
351;124;63;BD7;BD3;2016;14/12/2016;R3;RL;argilosa;gateados;wgs84;EPSG:4326;NA;63;-50.81469257;-27.94056236;BV;FP;51;29;20;0;20;3.38;4.29;3.28;10.51281834;Forestry;1549;14.35357094;15.84583282;54.296875;19.20000076;0.03481156;0.009422999;0.004471758;0;0;0.05071849;0.061541579;0;0.041632841;0.052141192;0;0;0;0;0.053326806;0.041188655;0.068192177;0;0.045457314;0.003533569;0.067066889;0;0.674854487;0.353529626;0.061972264;0.016599073;0.07293251;0.224916322;0.068027394;0.041789178;0;0.046657387;0.056798041;0.04696817;0.074040974
352;127;65;BD7;BD3;2016;14/12/2016;R3;GX;argilosa;gateados;wgs84;EPSG:4326;NA;65;-50.82495971;-27.94025984;BV;FP;60;29;11;0;20;7.31;2.03;6.15;10.11485863;Forestry;1548;14.42459202;15.84583282;54.296875;19.20000076;0.020032103;0.05334218;0.014295375;0.018710816;0.027723644;0.049129766;0.021583321;0.020798026;0.064049014;0.07983432;0;0.017209686;0.02613816;0.025094863;0.052128623;0.046149172;0.184997138;0.03388521;0.022794345;0.021771112;0.033188174;0;0.428511215;0.532589867;0.048724747;0.015319075;0.018799185;0.332373808;0.027052858;0.015635309;0.02812748;0.040185036;0.009656017;0.041053193;0.086406827
353;129;66;BD7;BD3;2016;14/12/2016;R3;GX;argilosa;gateados;wgs84;EPSG:4326;NA;66;-50.82433885;-27.94012364;BV;FP;48;42;10;0;20;11.16;6.38;10.12;10.18406582;Forestry;1548;14.42459202;15.84583282;54.296875;19.20000076;0.012088297;1.058885604;0.351954646;0.016975163;0.035308265;0.054531165;0.016892103;0.019108614;0.100396902;0.092697424;0;0;0.026587435;0.031027907;0.06265965;0.070020919;0.146106213;0.0342652;0.017616869;0.020010824;0.021033288;0;0.364412272;0.562558073;0.041396231;0.00788658;0.032559556;0.286565466;0.024845002;0.012127625;0.026732055;0.055452242;0.017050198;0.057021836;0.090556329
354;131;67;BD7;BD3;2016;14/12/2016;R3;RR;argilosa;gateados;wgs84;EPSG:4326;NA;67;-50.82078127;-27.94002878;BV;FP;47;42;11;0;20;5.7;4.41;5.09;10.68272495;Forestry;1548;14.42459202;15.84583282;54.296875;19.20000076;0.0385389;0.005071924;0.001846705;0.012669896;0.020585685;0.023626388;0.015382722;0.018780998;0.054647538;0.058990334;0.01003438;0;0.021255361;0.022158411;0.022008399;0.025333645;0.100794243;0.016615057;0.021121911;0.022476325;0.022459641;0.01003438;0.387338412;0.462318579;0.030254222;0.008618539;0.036843495;0.205879219;0.027587642;0.013583467;0.019802309;0.026299375;0.015317499;0.031013068;0.067325661
355;133;68;BD7;BD3;2016;14/12/2016;R3;RR;muito argilosa;gateados;wgs84;EPSG:4326;NA;68;-50.81338117;-27.940037;BV;FP;66;21;13;0;20;2.73;3.71;2.49;10.49950504;Forestry;1549;14.35357094;15.84583282;54.296875;19.20000076;0.121030678;0.009236713;0.003743832;0;0.030067348;0.038956971;0.02445738;0.021811943;0.061949416;0.028044642;0.003394946;0.005126747;0.030988725;0.026824502;0.039562217;0.038213124;0.111100981;0.018893864;0.019616955;0.023178275;0.03120008;0.003394946;0.945317124;0.617891591;0.04756209;0.012576484;0.085360915;0.329303079;0.02638849;0.026911632;0.025592116;0.026539554;0.018645616;0.035792397;0.033469587
356;135;69;BD7;BD3;2016;14/12/2016;R3;RL;argilosa;gateados;wgs84;EPSG:4326;NA;69;-50.81189852;-27.93979125;BV;FP;49;28;23;0;20;6.52;2.2;5.67;10.44625568;Forest;1549;14.35357094;15.84583282;54.296875;19.20000076;0.024088309;0.006473274;0.004621015;0.030836434;0.028098479;0.041604764;0.02470973;0.026603439;0.064201895;0.042336688;0.007204615;0;0.029609919;0.017603351;0.037555732;0.031572319;0.063243325;0.027169246;0.023484169;0.033817778;0.030395358;0.007204615;0.413900892;0.380152884;0.034472625;0.006795517;0.037179374;0.176061788;0.017466697;0.02290388;0.035546744;0.029500199;0.023309769;0.032078422;0.031812715
357;137;70;BD7;BD3;2016;14/12/2016;R3;RR;argilosa;gateados;wgs84;EPSG:4326;NA;70;-50.8180992;-27.93975444;BV;FP;48;36;16;0;20;4.78;6.09;4.36;10.62944984;Forestry;1548;14.42459202;15.84583282;54.296875;19.20000076;0.020865727;0.004332803;0.003826313;0;0.040122705;0.052456575;0.031720677;0.025064212;0.059094727;0.046499819;0;0;0.041619798;0.025155661;0.04383353;0.048200575;0.077274695;0.023514348;0.02790948;0.024815165;0.101045798;0;0.582646928;0.477771897;0.045015876;0.021825094;0.046986139;0.221594024;0.032811627;0.026819807;0.020881348;0.044200481;0.025337549;0.044723396;0.072484815
358;139;71;BD7;BD3;2016;14/12/2016;R3;RR;muito argilosa;gateados;wgs84;EPSG:4326;NA;71;-50.81078961;-27.93974459;BV;FP;63;25;12;0;20;2.71;3.31;2.2;10.46739483;Forestry;1549;14.35357094;15.84583282;54.296875;19.20000076;0.148717387;0.234359443;0.040291209;0;0;0;0.033264433;0.058666016;0.074883592;0.038878705;0.022194093;0;0;0.012077312;0;0.05950529;0.083254474;0;0.047800176;0.042032422;0.034889254;0.022194093;1.330918047;0.332987692;0.059270372;0.025859681;0.074663045;0.224583911;0.059741608;0.045066298;0;0;0.056519387;0;0.046509572
359;141;72;BD7;BD3;2016;14/12/2016;R3;CX;argilosa;gateados;wgs84;EPSG:4326;NA;72;-50.82352611;-27.93984275;BV;FP;56;35;9;0;20;7.29;3.19;6.61;10.24479008;Forestry;1548;14.42459202;15.84583282;54.296875;19.20000076;0.034714195;0.011879019;0.006739278;0.017087604;0.028307361;0.046016055;0.019515793;0.01709172;0.045932976;0.061582944;0;0;0.023606706;0.019541047;0.042818785;0.040505899;0.129496403;0.020782559;0.01441115;0.022314303;0.027321963;0;0.41234985;0.520260183;0.037700555;0.009294956;0.039396807;0.25578005;0.032515954;0.015795231;0.025388633;0.037532595;0.020710334;0.038312363;0.073720323
360;143;73;BD7;BD3;2016;14/12/2016;R3;RL;argilosa;gateados;wgs84;EPSG:4326;NA;73;-50.82104395;-27.94100407;BV;FP;54;33;13;0;20;5.11;2.9;4.39;10.70909023;Forestry;1548;14.42459202;15.84583282;54.296875;19.20000076;0.047818323;0.013946567;0.004191904;0.013610249;0.027059984;0.034875923;0.02362884;0.022748242;0.06815063;0.062516007;0;0;0.027822973;0.023392895;0.035864713;0.037115985;0.114756329;0.025440131;0.02122001;0.023947967;0.029975658;0;0.577994809;0.476530805;0.036931723;0.016489047;0.055001781;0.290625283;0.027052858;0.022958981;0.026051369;0.045616059;0.02025972;0.043909456;0.065063018
361;145;74;BD7;BD3;2016;14/12/2016;R3;RL;argilosa;gateados;wgs84;EPSG:4326;NA;74;-50.81393189;-27.93956832;BV;FP;49;33;18;0;20;4.51;4.52;3.88;10.46313286;Forestry;1549;14.35357094;15.84583282;54.296875;19.20000076;0.037233761;0.007266979;0.003929786;0.001897533;0.026860325;0.034417153;0.026585273;0.033461816;0.046477014;0.048376565;0;0.026352919;0.020282383;0.018026453;0.040806476;0.039758406;0.073715758;0.020190912;0.027273278;0.025359489;0;0;0.560408028;0.424456655;0.033036944;0.016509841;0.046273775;0.16532948;0.030198001;0.029398169;0.026389051;0.037366769;0.024149552;0.037719139;0.05897322
362;147;75;BD7;BD3;2016;14/12/2016;R3;RL;argilosa;gateados;wgs84;EPSG:4326;NA;75;-50.81576165;-27.93952565;BV;FP;55;30;15;0;20;3.3;3.89;3.13;10.4966774;Forestry;1549;14.35357094;15.84583282;54.296875;19.20000076;0.077913879;0.012782135;0.005783698;0;0.045277409;0.048962869;0.036319446;0.033817314;0.079833068;0.055625027;0;0.008897688;0.050701519;0.044471977;0.047390413;0.046350501;0.09691592;0.015761848;0.052739064;0.006114136;0.041232527;0;0.896037327;0.465775571;0.056929902;0.032208937;0.081880261;0.274355923;0.05950529;0.048986589;0;0.057104878;0.044142489;0.040783855;0.088276251
363;150;77;BD7;BD3;2016;14/12/2016;R3;RR;muito argilosa;gateados;wgs84;EPSG:4326;NA;77;-50.8183031;-27.93939362;BV;FP;61;33;6;0;20;6.47;5.28;6.29;10.62944984;Forestry;1548;14.42459202;15.84583282;54.296875;19.20000076;0.044801355;1.132635391;0.066378694;0.017789081;0.031852044;0.041197384;0.027027124;0.024324256;0.082982073;0.052469745;0;0.017732776;0.026179095;0.028554797;0.042242261;0.040732463;0.123348018;0.022516737;0.023257649;0.025100887;0.021255776;0;0.46996478;0.495758379;0.037275926;0.00745561;0.039486944;0.313128106;0.030423637;0.018234228;0.030083476;0.042058256;0.02546359;0.045425918;0.066255095
364;153;79;BD7;BD3;2016;14/12/2016;R3;CX;argilosa;gateados;wgs84;EPSG:4326;NA;79;-50.80981559;-27.93929188;BV;FP;49;37;14;0;20;3.79;3.89;3.09;10.48286724;Forest;1549;14.35357094;15.84583282;54.296875;19.20000076;0.050767928;0.239778896;0.045030412;0;0.033069799;0.008417514;0.021750547;0.033182408;0.055077531;0.026494506;0;0.009556175;0.01918383;0.013326996;0;0;0.0427221;0.031799824;0.030262877;0.01164511;0.022618882;0;0.588918951;0.179389313;0.036293353;0.019181107;0.057394254;0.228658539;0.021856734;0.019334903;0.024962324;0.025037471;0.027828045;0.004191897;0.022008399
365;155;80;BD7;BD3;2016;14/12/2016;R3;NV;argilosa;gateados;wgs84;EPSG:4326;NA;80;-50.81723617;-27.93916652;BV;FP;55;27;18;0;20;7.56;4.52;6.73;10.6434679;Forestry;1548;14.42459202;15.84583282;54.296875;19.20000076;0.060547962;0.030670428;0.008951374;0.029352941;0.038422102;0.050407102;0.028747686;0.027759439;0.091719725;0.063141542;0.01714605;0;0.031884442;0.032816164;0.050690426;0.058734061;0.098587976;0.028889669;0.0220741;0.025484491;0.023112723;0.01714605;0.569539916;0.397841848;0.033947894;0.017530893;0.053053024;0.273402013;0.028778813;0.022910711;0.034323396;0.04506997;0.021531658;0.049243514;0.095696469
366;158;82;BD7;BD3;2016;14/12/2016;R3;NV;argilosa;gateados;wgs84;EPSG:4326;NA;82;-50.81667801;-27.93862414;BV;FP;57;34;9;0;20;4.24;3.89;3.6;10.4706831;Forestry;1548;14.42459202;15.84583282;54.296875;19.20000076;0.058019265;0.02034398;0.006267123;0;0.029343316;0.044413908;0.038206659;0.037298382;0.08599304;0.064201276;0;0.024920738;0.036570431;0.028403423;0.03953545;0.044906868;0.119270772;0.035982658;0.036882333;0.031394299;0.047678522;0;0.818404131;0.525856552;0.055724472;0.036065453;0.088375219;0.35950361;0.049657096;0.025827499;0.044438067;0.036337813;0.032396967;0.042730135;0.081414245
367;160;83;BD7;BD3;2016;14/12/2016;R3;RL;muito argilosa;gateados;wgs84;EPSG:4326;NA;83;-50.81504026;-27.9387393;BV;FP;64;28;8;0;20;4.54;3.48;4.2;10.38903141;Forestry;1549;14.35357094;15.84583282;54.296875;19.20000076;0.066739106;0.015366033;0.007179628;0.004794888;0.030554636;0.04837381;0.038426727;0.030480235;0.059990449;0.052832961;0;0;0.017532895;0.0444763;0.049852504;0.036581008;0.164361762;0.044584814;0.037170421;0.027465553;0.042302042;0;0.797974552;0.19555248;0.054747043;0.021985756;0.061927651;0.308269958;0.028850397;0.042610063;0.025045569;0.043154217;0.036263786;0.034863252;0.062726756
368;162;84;BD7;BD3;2016;15/12/2016;R3;RL;argilosa;gateados;wgs84;EPSG:4326;NA;84;-50.81285536;-27.93842942;BV;FP;49;29;22;0;20;3.83;3.71;3.38;10.37292671;Forestry;1549;14.35357094;15.84583282;54.296875;19.20000076;0.025044517;0.009145207;0.003600555;0;0.03149361;0.053499611;0.040774634;0.029495209;0.075389716;0.074439872;0;0;0;0;0.041373846;0.050400608;0.103584267;0;0.042118424;0.032044075;0;0;0.512166794;0.211074996;0.066549429;0.011135871;0.075686283;0.253642654;0.051313681;0.04323663;0;0.050717954;0.04158381;0.038432676;0.057677177
369;166;87;BD7;BD3;2016;15/12/2016;R3;CX;argilosa;gateados;wgs84;EPSG:4326;NA;87;-50.81667839;-27.93839845;BV;FP;60;31;9;0;20;3.97;2.26;3.93;10.4706831;Forestry;1548;14.42459202;15.84583282;54.296875;19.20000076;0.086230586;0.014279628;0.007812969;0.013536755;0.041469617;0.036452956;0.026415774;0.040796282;0.065241768;0.045542921;0;0;0.043023604;0.023625456;0.038290539;0.048942964;0.139166701;0.034887629;0.034957367;0.033035532;0.044957867;0;0.928587988;0.53611405;0.027362365;0.020495197;0.090421718;0.310330793;0.042255024;0.030741948;0.023978604;0.046531554;0.031987722;0.035913196;0.06966459
370;168;88;BD7;BD3;2016;15/12/2016;R3;CX;argilosa;gateados;wgs84;EPSG:4326;NA;88;-50.81235836;-27.93839263;BV;FP;55;13;32;0;20;3.62;3.31;3.15;10.36848831;Forestry;1549;14.35357094;15.84583282;54.296875;19.20000076;0.037012716;0.005475001;0.00406396;0;0.026925447;0.030139521;0.019132791;0.018251602;0.033607082;0.031234386;0;0;0.013305415;0.026369575;0.023566636;0.032757464;0.075496776;0.018603788;0.022776966;0.014820515;0.026666667;0;0.471353964;0.401816011;0.02902972;0.010813273;0.034872978;0.15458584;0.026998134;0.019758352;0.016631397;0.029477075;0.016901029;0.025992952;0.027828522
371;170;89;BD7;BD3;2016;15/12/2016;R3;CX;argilosa;gateados;wgs84;EPSG:4326;NA;89;-50.81825401;-27.9383554;BV;FP;55;37;8;0;20;3.32;3.6;3.43;10.57947063;Forestry;1548;14.42459202;15.84583282;54.296875;19.20000076;0.093775531;0.007884513;0.001558802;0.005270866;0.038238482;0.050016849;0.028148667;0.032427657;0.063201501;0.075068752;0;0.029776872;0.024481993;0.031635514;0.037491289;0.041587485;0.175494748;0.02406065;0.019031788;0.027897291;0.031182846;0;0.810910524;0.50874432;0.047070933;0.015134825;0.072612782;0.351190781;0.027987685;0.026272621;0.030665438;0.040011757;0.029902145;0.040662594;0.080480024
372;172;90;BD7;BD3;2016;15/12/2016;R3;NV;argilosa;gateados;wgs84;EPSG:4326;NA;90;-50.8153572;-27.93826128;BV;FP;60;33;7;0;20;3.89;6.09;3.58;10.41919518;Forestry;1549;14.35357094;15.84583282;54.296875;19.20000076;0.104756958;0.018025918;0.007006529;0;0.030750696;0.048963617;0.032772515;0.039707246;0.085603978;0.064018689;0;0.018724014;0.037470153;0.031982451;0.047286798;0.037032579;0.137142364;0.035963058;0.031407009;0.041469617;0.041901045;0;0.991950781;0.433361645;0.056660706;0.016863764;0.089356158;0.298537061;0.020551881;0.031838213;0.04249328;0.04951317;0.028191061;0.041205935;0.066560831
373;174;91;BD7;BD3;2016;15/12/2016;R3;RL;argilosa;gateados;wgs84;EPSG:4326;NA;91;-50.81011096;-27.9383715;BV;FP;60;33;7;0;20;3.35;3.31;3.2;10.38805008;Forestry;1549;14.35357094;15.84583282;54.296875;19.20000076;0.042730916;0.007633123;0.003725019;0.024286113;0.034297285;0.03301183;0.027847351;0.034732712;0.04548121;0.031775033;0;0;0;0.033879301;0.023710722;0.03391059;0.066946763;0.01577104;0.026658469;0.032532417;0;0;0.548529529;0.356464995;0.038641641;0.01075688;0.040526166;0.190651924;0.031433242;0.026880966;0.001897533;0.034723538;0.025503764;0.024679391;0.027631269
374;176;92;BD7;BD3;2016;15/12/2016;R3;NV;argilosa;gateados;wgs84;EPSG:4326;NA;92;-50.8175427;-27.93821905;BV;FP;58;33;9;0;20;7.31;3.94;6.49;10.54094982;Forestry;1548;14.42459202;15.84583282;54.296875;19.20000076;0.067318638;0.106595674;0.016394549;0.007153079;0.030144577;0.065501331;0.024696583;0.035596816;0.078110478;0.092355962;0;0.010690656;0.042656759;0.038575352;0.065294518;0.053980051;0.15848428;0.035440425;0.021498392;0.02878403;0.029823507;0;0.664168479;0.476626948;0.048558476;0.025123796;0.064408713;0.37723039;0.035319372;0.027685782;0.040445837;0.050833312;0.035088776;0.048382973;0.111643699
375;178;93;BD7;BD3;2016;15/12/2016;R3;NV;muito argilosa;gateados;wgs84;EPSG:4326;NA;93;-50.8099488;-27.93810045;BV;FP;66;27;7;0;20;3.89;4.87;3.58;10.38032436;Forestry;1549;14.35357094;15.84583282;54.296875;19.20000076;0.108533522;0.018285532;0.008052824;0;0.031367131;0.058221671;0.031771457;0.029998443;0.079929491;0.054381716;0.043894103;0.043858387;0.030635171;0.041127343;0.052888591;0.041345945;0.080460985;0.033586963;0.03810313;0.02424137;0.046956078;0.043894103;1.059077461;0.497481007;0.057173664;0.030692895;0.061502538;0.245857412;0.016795545;0.04356918;0.039032273;0.048762136;0.039331243;0.039421657;0.058237157
376;180;94;BD7;BD3;2016;15/12/2016;R3;NV;muito argilosa;gateados;wgs84;EPSG:4326;NA;94;-50.81144416;-27.93803029;BV;FP;61;28;11;0;20;4.03;3.83;4.1;10.35201263;Forestry;1549;14.35357094;15.84583282;54.296875;19.20000076;0.08184079;0.012102169;0.004516201;0.022081835;0.028421849;0.032564748;0.022484516;0.018541534;0.056388666;0.022447613;0.007318266;0;0.021194814;0.025591138;0.031551766;0.030733564;0.068352324;0.017441301;0.019996501;0.019822384;0.018822647;0.007318266;0.744286061;0.418239605;0.033495319;0.01311586;0.063490827;0.22241978;0.022138197;0.021749622;0.024478288;0.025077298;0.017527378;0.027267607;0.045982728
377;184;97;BD7;BD3;2016;15/12/2016;R3;NV;argilosa;gateados;wgs84;EPSG:4326;NA;97;-50.81784931;-27.93722645;BV;FP;56;36;8;0;20;5.05;3.77;4.54;10.50297451;Forestry;1548;14.42459202;15.84583282;54.296875;19.20000076;0.081024944;0.015158604;0.003600053;0.010540411;0.029823507;0.048376428;0.027078594;0.030359093;0.084483962;0.055392915;0;0.008753166;0.028663171;0.031845049;0.03957748;0.043729911;0.146976028;0.027748365;0.020114482;0.024131793;0.030073004;0;0.706223574;0.557939855;0.03944351;0.018351376;0.061913108;0.333241954;0.035557645;0.026314078;0.026727168;0.036900958;0.033472655;0.04017084;0.07116313
378;189;101;BD7;BD3;2016;15/12/2016;R3;RL;argilosa;gateados;wgs84;EPSG:4326;NA;101;-50.82551001;-27.94572208;BV;FP;51;38;11;0;20;5.13;3.6;4.65;10.47771168;Forest;1549;14.2973175;15.84583378;54.16667175;19;0.03796162;0.021300475;0.009064329;0.016082727;0.046870288;0.071747334;0.029115317;0.036837987;0.107486572;0.082843254;0.01366003;0.040974485;0.039934274;0.031230886;0.058976663;0.067681573;0.089654017;0.028113057;0.035332819;0.028969046;0;0.01366003;0.594289712;0.610699837;0.051347061;0.016043054;0.059882911;0.310389965;0.035665738;0.026928488;0.029403412;0.045841827;0.035457809;0.060913499;0.11255431
379;191;102;BD7;BD3;2016;15/12/2016;R3;RL;argilosa;gateados;wgs84;EPSG:4326;NA;102;-50.81985822;-27.94497456;BV;FP;54;32;14;0;20;4.59;5.22;4.41;10.71246624;Forest;1546;14.1824894;15.9333334;54.29824448;19;0.033048993;0.021345598;0.011816994;0.016381538;0;0.048341614;0.038680444;0.030688863;0.079888482;0.068461724;0;0;0;0.029676915;0.062443674;0.04216637;0.063670622;0.02088864;0.039841879;0.060571976;0;0;0.55241642;0.491523397;0.064624278;0.012300142;0.060986169;0.210941063;0;0.043795796;0;0.043704903;0.037990624;0.047684243;0.063813308
380;193;103;BD7;BD3;2016;15/12/2016;R3;RL;muito argilosa;gateados;wgs84;EPSG:4326;NA;103;-50.82396677;-27.94391465;BV;FP;64;19;17;0;20;3.67;3.65;3.31;10.37608242;Forestry;1546;14.1824894;15.9333334;54.29824448;19;0.052367308;0.021527734;0.010068321;0;0.032126234;0.050485111;0.057709436;0.051995027;0.083126642;0.082185942;0;0.018448055;0.034670004;0.049798709;0.04873427;0.067015159;0.167428996;0.020322623;0.046167459;0.03196658;0.038559005;0;0.850135469;0.349693252;0.065391907;0.025604285;0.085825354;0.305612851;0.060545405;0.044055348;0.044123917;0.062651828;0.039559298;0.048510695;0.090705836
381;195;104;BD7;BD3;2016;16/12/2016;R3;GX;argilosa;gateados;wgs84;EPSG:4326;NA;104;-50.82640697;-27.94358373;BV;FP;47;49;4;0;20;6.5;2.9;5.95;10.20566273;Forestry;1549;14.2973175;15.84583378;54.16667175;19;0.032738797;0.191850148;0.014335381;0.0201073;0.031440567;0.056096207;0.028683098;0.027641585;0.076369922;0.069121343;0.010884595;0.01651355;0.032154599;0.02877669;0.04614091;0.057889702;0.213740458;0.034494107;0.041130233;0.028521852;0.032825266;0.010884595;0.686873411;0.637024701;0.081016468;0.004281638;0.045023974;0.490841364;0.045847034;0.013820247;0.032279641;0.049670759;0.021660216;0.056570092;0.083914427
382;197;105;BD7;BD3;2016;16/12/2016;R3;RL;argilosa;gateados;wgs84;EPSG:4326;NA;105;-50.8209693;-27.9431254;BV;FP;51;37;12;0;20;4.32;3.83;4.14;10.66291523;Forest;1546;14.1824894;15.9333334;54.29824448;19;0.030855651;0.011264328;0.006273014;0.046237108;0.036717618;0.051190276;0.030750696;0.034456695;0.071353297;0.050977385;0;0;0;0.010384227;0.037302249;0.042451949;0.051956344;0;0.028843711;0.013184897;0;0;0.447567374;0.43730223;0.044002812;0.019780019;0.055154203;0.225113775;0.045785605;0.036857231;0;0.037341551;0.04298053;0.049181038;0.067533778
